Added;Age;Alt Pos.;Att W/R;Body Type;Card ID;Club;Def W/R;Foot;Futwiz Link;Height;ID;League;Name;Nationality;Overall Rating;Player ID;Position;Price;Skill Moves;Version;Weak Foot;Weight;AcceleRATE;Acceleration;Aggression;Agility;Balance;Ball Control;Composure;Crossing;Curve;DEF;DRI;Def. Awareness;Dribbling;FK. Acc.;Finishing;Heading Acc.;Interceptions;Jumping;Long Pass;Long Shots;PAC;PAS;PHY;Penalties;PlayStyles;PlayStyles+;Positioning;Reactions;SHO;Short Pass;Shot Power;Slide Tackle;Sprint Speed;Stamina;Stand Tackle;Strength;Vision;Volleys;DIV;GK. Diving;GK. Handling;GK. Kicking;GK. Pos;GK. Reflexes;HAN;KIC;POS;REF;SPD
September 13, 2024 20:09;30;LB;;Tall & Normal;208806;QPR;;Left;https://www.futwiz.com/en/fc25/player/morgan-fox/7152;"6' 1"" / 185cm";7152;ENG 2;Morgan Fox;Wales;68;208806;CB;0;2 ;SILVER;2 ;78kg;;;;;;;;;;;;;;;;;;;;;;;;;Long Ball Pass, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;27;;;Tall & Lean;277806;SC Otelul Galati;;Right;https://www.futwiz.com/en/fc25/player/jonathan-cisse/8204;"6' 5"" / 195cm";8204;ROM 1;Jonathan Cisse;Ivory Coast;67;277806;CB;0;2 ;SILVER;2 ;91kg;;;;;;;;;;;;;;;;;;;;;;;;;Bruiser, Aerial, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;33;;;Tall & Normal;193302;Macarthur FC;;Right;https://www.futwiz.com/en/fc25/player/filip-kurto/7544;"6' 3"" / 191cm";7544;AUS 1;Filip Kurto;Poland;68;193302;GK;0;1 ;SILVER;3 ;82kg;;47;;;;;;12;11;;;12;;12;;11;20;;24;;;;;;Far Throw, Rush Out, Deflector, ;;;;;26;;11;52;;11;;22;;;;;;;;;;;;
September 13, 2024 20:09;20;CB;;Avg & Normal;276371;SC Paderborn 07;;Right;https://www.futwiz.com/en/fc25/player/mattes-hansen/8401;"6' 0"" / 183cm";8401;GER 2;Mattes Hansen;Germany;67;276371;CDM;0;2 ;SILVER;3 ;77kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;37;RB;;Avg & Normal;182495;LA Galaxy;;Right;https://www.futwiz.com/en/fc25/player/martin-caceres/7123;"5' 11"" / 181cm";7123;MLS;Martin Caceres;Uruguay;68;182495;CB;0;3 ;SILVER;3 ;78kg;;;;;;;;;;;;;;;;;;;;;;;;;Power Header, Slide Tackle, Long Throw, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;19;;;Avg & Lean;72612;Viktoria Plzen;;Right;https://www.futwiz.com/en/fc25/player/tom-sloncik/7755;"6' 0"" / 183cm";7755;CZE 1;Tom Sloncik;Czech Republic;68;72612;CAM;0;3 ;SILVER;3 ;73kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;32;RM, CM, ST;;Avg & Lean;200521;Watford;;Left;https://www.futwiz.com/en/fc25/player/tom-ince/7436;"5' 10"" / 178cm";7436;ENG 2;Tom Ince;England;68;200521;RW;0;4 ;SILVER;2 ;66kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;32;RM, ST, LW;;Avg & Normal;211903;FC Basel 1893;;Right;https://www.futwiz.com/en/fc25/player/benjamin-kololli/7364;"6' 0"" / 184cm";7364;SUI 1;Benjamin Kololli;Kosovo;68;211903;LM;0;3 ;SILVER;4 ;82kg;;;;;;;;;;;;;;;;;;;;;;;;;Technical, Flair, Trivela, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;20;LM, CAM;;Tall & Normal;279930;Cercle Brugge;;Left;https://www.futwiz.com/en/fc25/player/felipe-augusto/8164;"6' 2"" / 187cm";8164;BEL 1;Felipe Augusto;Brazil;67;279930;ST;0;3 ;SILVER;3 ;77kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;32;LM;;Avg & Lean;204775;Cesena;;Left;https://www.futwiz.com/en/fc25/player/daniele-donnarumma/7217;"5' 11"" / 180cm";7217;ITA 2;Daniele Donnarumma;Italy;68;204775;LB;0;2 ;SILVER;3 ;75kg;;;;;;;;;;;;;;;;;;;;;;;;;Slide Tackle, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;25;RM, LM;;Short & Normal;72477;Carl Zeiss Jena;;Right;https://www.futwiz.com/en/fc25/player/josephine-bonsu/7147;"5' 5"" / 165cm";7147;Frauen Bundesliga;Josephine Bonsu;Germany;68;72477;RW;0;3 ;SILVER;2 ;58kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;34;;;Tall & Lean;200502;Granada CF;;Right;https://www.futwiz.com/en/fc25/player/marc-martinez/7466;"6' 1"" / 186cm";7466;ESP 2;Marc Martinez;Spain;68;200502;GK;0;1 ;SILVER;2 ;72kg;;46;;;;;;13;15;;;27;;11;;12;14;;36;;;;;;Footwork, ;;;;;32;;17;53;;20;;45;;;;;;;;;;;;
March 11, 2025 17:25;25;RM, LM;;Short & Normal;50404125;Carl Zeiss Jena;;Right;https://www.futwiz.com/en/fc25/player/josephine-bonsu/22367;"5' 5"" / 165cm";22367;Frauen Bundesliga;Josephine Bonsu;Ghana;68;72477;RW;0;3 ;SILVER;2 ;58kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;33;LB;;Avg & Normal;200122;FC Groningen;;Left;https://www.futwiz.com/en/fc25/player/marvin-peersman/7733;"6' 0"" / 184cm";7733;NED 1;Marvin Peersman;Belgium;68;200122;CB;0;2 ;SILVER;3 ;69kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;19;;;Avg & Lean;276285;Chelsea;;Right;https://www.futwiz.com/en/fc25/player/wieke-kaptein/8512;"5' 8"" / 173cm";8512;Barclays WSL;Wieke Kaptein;Netherlands;67;276285;CM;0;3 ;SILVER;3 ;64kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;34;CAM;;Avg & Normal;182091;Well. Phoenix;;Right;https://www.futwiz.com/en/fc25/player/kosta-barbarouses/6993;"5' 7"" / 171cm";6993;AUS 1;Kosta Barbarouses;New Zealand;68;182091;ST;0;3 ;SILVER;3 ;68kg;;;;;;;;;;;;;;;;;;;;;;;;;Rapid, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;33;;;Tall & Normal;193143;Melb. Victory;;Right;https://www.futwiz.com/en/fc25/player/roderick-miranda/7314;"6' 3"" / 191cm";7314;AUS 1;Roderick Miranda;Portugal;68;193143;CB;350;2 ;SILVER RARE;2 ;85kg;;;;;;;;;;;;;;;;;;;;;;;;;Long Ball Pass, Bruiser, Aerial, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;27;LB, RW;;Short & Normal;277766;Rac. Louisville;;Right;https://www.futwiz.com/en/fc25/player/maddie-pokorny/8830;"5' 3"" / 160cm";8830;NWSL;Maddie Pokorny;United States;67;277766;RM;0;3 ;SILVER;3 ;56kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;29;RB;;Avg & Stocky;279920;Racing Club;;Right;https://www.futwiz.com/en/fc25/player/guillermo-cotugno/8179;"5' 10"" / 177cm";8179;SUD;Guillermo Cotugno;Uruguay;67;279920;CB;0;2 ;SILVER;3 ;84kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;28;;;Tall & Normal;208573;SK Brann;;Right;https://www.futwiz.com/en/fc25/player/mathias-dyngeland/7202;"6' 2"" / 187cm";7202;NOR 1;Mathias Dyngeland;Norway;68;208573;GK;0;1 ;SILVER;3 ;81kg;;44;;;;;;18;16;;;18;;16;;14;18;;50;;;;;;Far Reach, ;;;;;52;;16;42;;17;;57;;;;;;;;;;;;
September 13, 2024 20:09;32;LM, CAM;;Tall & Normal;204684;CD Castellon;;Right;https://www.futwiz.com/en/fc25/player/mats-seuntjens/7772;"6' 2"" / 187cm";7772;ESP 2;Mats Seuntjens;Netherlands;68;204684;ST;0;3 ;SILVER;4 ;81kg;;;;;;;;;;;;;;;;;;;;;;;;;Chip Shot, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;25;;;Tall & Lean;276263;Aberdeen;;Right;https://www.futwiz.com/en/fc25/player/ester-sokler/8870;"6' 2"" / 187cm";8870;SPFL;Ester Sokler;Slovenia;67;276263;ST;0;3 ;SILVER;4 ;74kg;;;;;;;;;;;;;;;;;;;;;;;;;Finesse Shot, Acrobatic, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;38;;;Avg & Stocky;193141;Central Cordoba;;Right;https://www.futwiz.com/en/fc25/player/ivan-pillud/7713;"5' 11"" / 180cm";7713;ARG 1;Ivan Pillud;Argentina;68;193141;RB;0;2 ;SILVER;2 ;82kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;23;CM;;Avg & Normal;279819;Barracas Central;;Right;https://www.futwiz.com/en/fc25/player/pedro-velurtas/8984;"5' 9"" / 176cm";8984;ARG 1;Pedro Velurtas;Argentina;67;279819;RB;0;2 ;SILVER;3 ;70kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;37;CM;;Avg & Normal;178510;Mantova;;Right;https://www.futwiz.com/en/fc25/player/salvatore-burrai/7127;"5' 10"" / 177cm";7127;ITA 2;Salvatore Burrai;Italy;68;178510;CDM;0;2 ;SILVER;3 ;72kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;22;;;Short & Normal;72151;Utah Royals FC;;Right;https://www.futwiz.com/en/fc25/player/macey-fraser/7347;"5' 5"" / 164cm";7347;NWSL;Macey Fraser;New Zealand;68;72151;CM;0;2 ;SILVER;3 ;58kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;19;;;Short & Lean;277718;FC Zurich;;Left;https://www.futwiz.com/en/fc25/player/luana-burge/8049;"5' 7"" / 170cm";8049;Schweizer Damen Liga;Luana Burge;Switzerland;67;277718;LB;0;2 ;SILVER;3 ;63kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;32;;;Tall & Normal;208214;Sp. Charleroi;;Right;https://www.futwiz.com/en/fc25/player/theo-defourny/7235;"6' 4"" / 194cm";7235;BEL 1;Theo Defourny;Belgium;68;208214;GK;0;1 ;SILVER;2 ;85kg;;33;;;;;;20;14;;;18;;12;;18;10;;24;;;;;;Far Throw, ;;;;;27;;18;38;;15;;36;;;;;;;;;;;;
September 13, 2024 20:09;32;;;Tall & Normal;200108;F.C. Kobenhavn;;Left;https://www.futwiz.com/en/fc25/player/nicolai-boilesen/6949;"6' 1"" / 186cm";6949;DEN 1;Nicolai Boilesen;Denmark;68;200108;CB;0;3 ;SILVER;3 ;75kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
January 22, 2025 21:29;32;LM, CAM;;Tall & Normal;50536332;FC Groningen;;Right;https://www.futwiz.com/en/fc25/player/mats-seuntjens/20895;"6' 2"" / 187cm";20895;NED 1;Mats Seuntjens;Netherlands;68;204684;ST;0;3 ;SILVER;4 ;81kg;;;;;;;;;;;;;;;;;;;;;;;;;Chip Shot, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;23;;;Tall & Normal;274841;Orlando City;;Right;https://www.futwiz.com/en/fc25/player/duncan-mcguire/8566;"6' 1"" / 185cm";8566;MLS;Duncan McGuire;United States;67;274841;ST;0;2 ;SILVER;2 ;79kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;19;CAM;;Tall & Lean;276216;OH Leuven;;Right;https://www.futwiz.com/en/fc25/player/ezechiel-banzuzi/8117;"6' 3"" / 191cm";8117;BEL 1;Ezechiel Banzuzi;Netherlands;67;276216;CM;0;2 ;SILVER;3 ;74kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;34;;;Avg & Normal;192546;Stoke City;;Left;https://www.futwiz.com/en/fc25/player/enda-stevens/7936;"6' 0"" / 183cm";7936;ENG 2;Enda Stevens;Republic of Ireland;68;192546;LB;0;3 ;SILVER;2 ;78kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;19;RB;;Tall & Normal;277552;Reading;;Right;https://www.futwiz.com/en/fc25/player/tyler-bindon/8087;"6' 3"" / 190cm";8087;ENG 3;Tyler Bindon;New Zealand;67;277552;CB;200;2 ;SILVER;3 ;76kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;32;;;Tall & Normal;208188;Northampton;;Left;https://www.futwiz.com/en/fc25/player/jon-guthrie/7292;"6' 4"" / 193cm";7292;ENG 3;Jon Guthrie;England;68;208188;CB;300;2 ;SILVER RARE;4 ;90kg;;;;;;;;;;;;;;;;;;;;;;;;;Block, Anticipate, Bruiser, Aerial, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;35;CAM;;Avg & Normal;178287;Bolton;;Right;https://www.futwiz.com/en/fc25/player/scott-arfield/7019;"5' 10"" / 179cm";7019;ENG 3;Scott Arfield;Canada;68;178287;CM;0;2 ;SILVER;3 ;80kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;35;RM, LW;;Avg & Normal;199840;Farense;;Right;https://www.futwiz.com/en/fc25/player/marco-matias/7765;"5' 10"" / 177cm";7765;POR 1;Marco Matias;Portugal;68;199840;LM;0;4 ;SILVER;3 ;73kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;32;RW;;Avg & Normal;204372;Sivasspor;;Left;https://www.futwiz.com/en/fc25/player/emrah-bassan/6987;"5' 10"" / 177cm";6987;TUR 1;Emrah Bassan;Turkey;68;204372;RM;0;3 ;SILVER;3 ;66kg;;;;;;;;;;;;;;;;;;;;;;;;;Whipped Pass, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;21;RW;;Short & Normal;279808;Sparta Rotterdam;;Right;https://www.futwiz.com/en/fc25/player/shunsuke-mito/8739;"5' 5"" / 164cm";8739;NED 1;Shunsuke Mito;Japan;67;279808;RM;0;3 ;SILVER;4 ;60kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;20;CB;;Short & Lean;71704;Strasbourg;;Right;https://www.futwiz.com/en/fc25/player/chloe-neller/7592;"5' 7"" / 170cm";7592;D1 Arkema;Chloe Neller;France;68;71704;CDM;0;2 ;SILVER;3 ;59kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;24;;;Avg & Lean;274818;Houston Dash;;Right;https://www.futwiz.com/en/fc25/player/croix-soto/8862;"5' 10"" / 178cm";8862;NWSL;Croix Soto;United States;67;274818;CB;0;2 ;SILVER;2 ;59kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;21;;;Tall & Lean;276173;FC Basel 1893;;Left;https://www.futwiz.com/en/fc25/player/finn-van-breemen/9002;"6' 4"" / 193cm";9002;SUI 1;Finn van Breemen;Netherlands;67;276173;CB;0;2 ;SILVER;2 ;83kg;;;;;;;;;;;;;;;;;;;;;;;;;Long Ball Pass, Slide Tackle, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;31;;;Avg & Normal;192317;Peterborough;;Left;https://www.futwiz.com/en/fc25/player/jed-steer/7938;"6' 0"" / 183cm";7938;ENG 3;Jed Steer;England;68;192317;GK;0;1 ;SILVER;2 ;80kg;;53;;;;;;11;12;;;12;;11;;12;22;;25;;;;;;;;;;;40;;11;47;;12;;42;;;;;;;;;;;;
January 3, 2025 16:19;20;LB, RM;;Avg & Normal;279769;Sporting CP;;Right;https://www.futwiz.com/en/fc25/player/diogo-travassos/20150;"5' 9"" / 175cm";20150;POR 1;Diogo Travassos;Portugal;67;279769;RB;350;2 ;SILVER RARE;5 ;65kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;35;LM, RW, ST;;Avg & Normal;208047;Pohang Steelers;;Right;https://www.futwiz.com/en/fc25/player/kim-in-sung/7381;"5' 11"" / 180cm";7381;KOR 1;Kim In Sung;Korea Republic;68;208047;RM;300;3 ;SILVER RARE;3 ;78kg;;;;;;;;;;;;;;;;;;;;;;;;;Rapid, Quick Step, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;21;;;Short & Normal;71703;Strasbourg;;Right;https://www.futwiz.com/en/fc25/player/megane-hoeltzel/7266;"5' 4"" / 162cm";7266;D1 Arkema;Megane Hoeltzel;France;68;71703;CM;0;3 ;SILVER;3 ;53kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;19;CM, LW;;Avg & Lean;277465;PSV;;Right;https://www.futwiz.com/en/fc25/player/isaac-babadi/8134;"5' 10"" / 178cm";8134;NED 1;Isaac Babadi;Netherlands;67;277465;CAM;500;3 ;SILVER;5 ;68kg;;;;;;;;;;;;;;;;;;;;;;;;;Technical, Trivela, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;32;;;Tall & Normal;199812;Birmingham City;;Right;https://www.futwiz.com/en/fc25/player/ryan-allsop/7037;"6' 2"" / 189cm";7037;ENG 3;Ryan Allsop;England;68;199812;GK;0;1 ;SILVER;3 ;80kg;;42;;;;;;15;14;;;17;;12;;13;23;;53;;;;;;Far Reach, ;;;;;48;;11;42;;11;;53;;;;;;;;;;;;
September 13, 2024 20:09;30;;;Avg & Normal;204033;Aberdeen;;Right;https://www.futwiz.com/en/fc25/player/nicky-devlin/7228;"6' 0"" / 183cm";7228;SPFL;Nicky Devlin;Scotland;68;204033;RB;300;2 ;SILVER RARE;3 ;73kg;;;;;;;;;;;;;;;;;;;;;;;;;Anticipate, Slide Tackle, Long Throw, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;38;;;Avg & Normal;177705;CD Eldense;;Right;https://www.futwiz.com/en/fc25/player/ian-mackay/7494;"5' 11"" / 181cm";7494;ESP 2;Ian Mackay;Spain;68;177705;GK;300;1 ;SILVER RARE;2 ;80kg;;57;;;;;;16;19;;;27;;12;;14;19;;24;;;;;;;;;;;25;;15;59;;18;;25;;;;;;;;;;;;
September 13, 2024 20:09;24;CDM;;Avg & Normal;274761;Chicago Red Stars;;Right;https://www.futwiz.com/en/fc25/player/sami-feller/8289;"5' 10"" / 178cm";8289;NWSL;Sami Feller;United States;67;274761;CB;0;2 ;SILVER;2 ;64kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;23;;;Avg & Normal;276171;FC Lugano;;Right;https://www.futwiz.com/en/fc25/player/shkelqim-vladi/8971;"6' 0"" / 184cm";8971;SUI 1;Shkelqim Vladi;Kosovo;67;276171;ST;0;3 ;SILVER;3 ;82kg;;;;;;;;;;;;;;;;;;;;;;;;;Power Shot, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;35;;;Tall & Normal;192129;AIK;;Right;https://www.futwiz.com/en/fc25/player/kristoffer-nordfeldt/7580;"6' 2"" / 188cm";7580;SWE 1;Kristoffer Nordfeldt;Sweden;68;192129;GK;0;1 ;SILVER;3 ;87kg;;51;;;;;;11;20;;;17;;11;;13;23;;26;;;;;;Long Ball Pass, Far Throw, ;;;;;41;;15;48;;13;;34;;;;;;;;;;;;
September 18, 2024 20:28;20;LB, RM;;Avg & Normal;50611417;Estrela Amadora;;Right;https://www.futwiz.com/en/fc25/player/diogo-travassos/18188;"5' 9"" / 175cm";18188;POR 1;Diogo Travassos;Portugal;67;279769;RB;900;2 ;SILVER RARE;5 ;65kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;24;;;Avg & Normal;71584;Chicago Red Stars;;Right;https://www.futwiz.com/en/fc25/player/ally-cook/7059;"5' 10"" / 177cm";7059;NWSL;Ally Cook;United States;68;71584;ST;0;2 ;SILVER;3 ;66kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;22;;;Tall & Lean;277457;STVV;;Right;https://www.futwiz.com/en/fc25/player/kahveh-zahiroleslam/8948;"6' 4"" / 193cm";8948;BEL 1;Kahveh Zahiroleslam;United States;67;277457;ST;0;2 ;SILVER;3 ;77kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;34;;;Tall & Lean;199721;Havre AC;;Left;https://www.futwiz.com/en/fc25/player/mathieu-gorgelin/7306;"6' 2"" / 187cm";7306;FRA 1;Mathieu Gorgelin;France;68;199721;GK;0;1 ;SILVER;2 ;83kg;;47;;;;;;11;17;;;9;;13;;11;17;;14;;;;;;;;;;;13;;17;48;;15;;20;;;;;;;;;;;;
September 13, 2024 20:09;38;RB;;Avg & Stocky;177553;PAOK FC;;Right;https://www.futwiz.com/en/fc25/player/vieirinha/7858;"5' 8"" / 172cm";7858;GRE 1;Vieirinha;Portugal;68;177553;LB;400;4 ;SILVER RARE;4 ;73kg;;;;;;;;;;;;;;;;;;;;;;;;;Flair, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;25;RW, LW;;Avg & Normal;274737;Ind. Rivadavia;;Right;https://www.futwiz.com/en/fc25/player/jorge-sanguina/8914;"5' 11"" / 180cm";8914;ARG 1;Jorge Sanguina;Paraguay;67;274737;ST;0;2 ;SILVER;3 ;75kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;24;;;Tall & Normal;276170;FC St. Gallen;;Right;https://www.futwiz.com/en/fc25/player/abdoulaye-diaby/8338;"6' 6"" / 198cm";8338;SUI 1;Abdoulaye Diaby;Mali;67;276170;CB;350;2 ;SILVER RARE;2 ;100kg;;;;;;;;;;;;;;;;;;;;;;;;;Bruiser, Acrobatic, Aerial, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;20;CM, RW;;Tall & Lean;277373;FC Augsburg;;Right;https://www.futwiz.com/en/fc25/player/yusuf-kabadayi/8521;"6' 1"" / 186cm";8521;GER 1;Yusuf Kabadayi;Germany;67;277373;RM;300;3 ;SILVER RARE;3 ;75kg;;;;;;;;;;;;;;;;;;;;;;;;;Finesse Shot, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;23;;;Short & Normal;71531;Orlando Pride;;Right;https://www.futwiz.com/en/fc25/player/cori-dyke/7203;"5' 6"" / 168cm";7203;NWSL;Cori Dyke;United States;68;71531;CB;0;2 ;SILVER;3 ;60kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;32;;;Tall & Normal;279705;Atlanta United;;Right;https://www.futwiz.com/en/fc25/player/josh-cohen/8199;"6' 1"" / 186cm";8199;MLS;Josh Cohen;United States;67;279705;GK;0;1 ;SILVER;3 ;79kg;;31;;;;;;11;12;;;5;;12;;10;11;;26;;;;;;;;;;;26;;11;23;;11;;36;;;;;;;;;;;;
September 13, 2024 20:09;36;RM, LW;;Avg & Lean;191657;FC Seoul;;Right;https://www.futwiz.com/en/fc25/player/lim-sang-hyub/7511;"5' 11"" / 180cm";7511;KOR 1;Lim Sang Hyub;Korea Republic;68;191657;LM;0;3 ;SILVER;3 ;73kg;;;;;;;;;;;;;;;;;;;;;;;;;Finesse Shot, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;36;;;Avg & Normal;177475;M'gladbach;;Right;https://www.futwiz.com/en/fc25/player/tobias-sippel/7759;"6' 0"" / 183cm";7759;GER 1;Tobias Sippel;Germany;68;177475;GK;0;1 ;SILVER;2 ;80kg;;50;;;;;;14;15;;;12;;14;;13;15;;26;;;;;;;;;;;33;;12;42;;15;;31;;;;;;;;;;;;
September 13, 2024 20:09;32;;;Avg & Normal;199683;Hatayspor;;Right;https://www.futwiz.com/en/fc25/player/kamil-corekci/7057;"5' 8"" / 173cm";7057;TUR 1;Kamil Corekci;Turkey;68;199683;RB;0;3 ;SILVER;3 ;74kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;19;CB;;Tall & Normal;274735;Hertha BSC;;Right;https://www.futwiz.com/en/fc25/player/pascal-klemens/8494;"6' 1"" / 186cm";8494;GER 2;Pascal Klemens;Germany;67;274735;CDM;0;2 ;SILVER;2 ;80kg;;;;;;;;;;;;;;;;;;;;;;;;;Aerial, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;23;RB;;Avg & Normal;273560;Arouca;;Right;https://www.futwiz.com/en/fc25/player/matias-rocha/8769;"6' 0"" / 183cm";8769;POR 1;Matias Rocha;Uruguay;67;273560;CB;0;2 ;SILVER;2 ;75kg;;;;;;;;;;;;;;;;;;;;;;;;;Slide Tackle, ;;;;;;;;;;;;;;;;;;;;;;;;
September 18, 2024 20:28;21;LB;;Tall & Lean;50603220;Reggiana;;Left;https://www.futwiz.com/en/fc25/player/alessandro-fontanarosa/18192;"6' 1"" / 185cm";18192;ITA 2;Alessandro Fontanarosa;Italy;67;271572;CB;1200;2 ;SILVER RARE;3 ;71kg;;;;;;;;;;;;;;;;;;;;;;;;;Slide Tackle, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;27;;;Avg & Normal;276083;SD Huesca;;Right;https://www.futwiz.com/en/fc25/player/toni-abad/8008;"5' 9"" / 174cm";8008;ESP 2;Toni Abad;Spain;67;276083;RB;0;3 ;SILVER;3 ;65kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:09;22;CM;;Short & Normal;277301;D.C. United;;Right;https://www.futwiz.com/en/fc25/player/gabriel-pirani/8836;"5' 7"" / 170cm";8836;MLS;Gabriel Pirani;Brazil;67;277301;CAM;0;4 ;SILVER;4 ;71kg;;;;;;;;;;;;;;;;;;;;;;;;;Tiki Taka, Technical, Trivela, ;;;;;;;;;;;;;;;;;;;;;;;;
